Shape_Length,Shape_Area,grid_id,DEMMEAN,SLPMEAN,FACSUM,DISTMEAN,PCT,DEMAREA,INUNMAX,INUNAREA
2000.000000000000000,250000.000000000000000,318,988.570000000000277,0.658382630809792,9924.000000000000000,136.740409011840825,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,319,1004.609999999999673,4.856023065447808,3149.000000000000000,270.831473999023444,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,320,1033.110000000000355,4.326685205101965,7370.000000000000000,312.730622177124019,0.080000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,321,1038.070000000000164,1.006031713336706,2742.000000000000000,119.151520080566399,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,322,1033.169999999999845,0.318037820653990,10495.000000000000000,288.777421417236212,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,323,1032.849999999999682,0.394156158805272,2763.000000000000000,312.750445404052698,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,324,1033.520000000000209,0.521849383149965,620.000000000000000,505.494707641601451,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,325,1030.909999999999400,0.550198910608888,1933.000000000000000,670.312014465332140,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,326,1029.099999999999682,0.516197693422437,69131.000000000000000,584.730245971679551,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,327,1027.089999999999918,0.856150530884042,3444.000000000000000,226.499815673828095,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,328,1024.789999999999736,1.784859763653948,3390.000000000000000,315.816626434326054,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,329,1015.650000000000091,4.539196105961977,1403.000000000000000,298.016935958862177,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,330,1004.800000000000068,6.486575066645941,1210.000000000000000,164.245080261230527,0.010000000000000,212500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,331,990.350000000000136,6.791362290722980,1195.000000000000000,146.707106781005876,0.000000000000000,200000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,332,975.494382022472223,3.096587534671948,2762.000000000000000,141.632534942627018,0.000000000000000,222500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,333,971.969999999999800,1.699149997142377,51244.000000000000000,107.364022216796897,0.080000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,334,979.210000000000036,4.592873020252834,26429.000000000000000,113.779508819580073,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
